style;category_1;parent_type_1;subtype_1;subtype_2;subtype_3;subtype_4;subtype_5;subtype_6;division_1;gender_1;age_1;fabric_main_1;fabric_subtype_1;season_use_1;activity_use_1;sustainability_1;sustainability_2;sustainability_3;sustainability_certification_1;sustainability_certification_2;technology_1;technology_2;technology_3;technology_4;prod_collection_1;mrkt_collection_1;accessories_straps_1;adjustable_1;attachment_system_1;backpack_size_1;buckle_1;closure_1;closure_2;compartments_1;compartments_2;construction_1;construction_2;construction_3;cuff_1;dimension_length_1;dimension_width_1;dimension_height_1;fabric_outer_1;fabric_palm_1;fit_1;fit_2;fit_3;frame_material_1;lens_size_1;gaiter_1;handles_1;handles_2;hood_1;insulation_1;insulation_2;insulation_level_1;insulation_technology_1;jacket_length_1;leg_length_1;lining_1;lining_2;lining_3;locks_1;made_in_1;neck_1;pocket_1;pocket_2;pocket_3;pocket_4;reversible_1;sandal_strap_1;seams_1;size_1;size_2;sleeve_length_1;sole_1;straps_1;straps_2;straps_3;thickness_1;uv_protection_1;vents_1;visor_1;volume_1;waist_1;warranty_1;waterproofing_level_1;waterproofing_technology_1;water-temp_1;weight_1;wetsuit_lining_1;wetsuit_lining_2;wetsuit_lining_3;wetsuit_neoprene_1;wetsuit_neoprene_2;wetsuit_neoprene_3;wetsuit_seam_1;wetsuit-entry_1;wheels_1;window_1;dress_length_1;coverage_1;coverage_2;padding_1;support_1;frame_size_1;shell_1;footwear_top_1;upper_material_1;insole_1;concave_1;case_shape_1;case_size_1;watch_strap_1;rocker_1;footwear_height_1;flex_rating_1;outsole_1;liner_1
UBYBS00185;clothing;sweatshirt;sweatshirt;full_zip;hoodie;;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYBS00186;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYFT00293;clothing;sweatshirt;sweatshirt;active_sweatshirt;pullover;graphic;;;roxy;women;adult;cotton;terry_fleece;;;organic;;;not_found;;not_found;;;;active;;;;;;;;;;;;;;;;;;;;long;loose;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYFT00294;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;roxy;women;adult;cotton;terry_fleece;;;organic;;;not_found;;not_found;;;;active;;;;;;;;;;;;;;;;;;;;loose;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYFT00296;clothing;sweatshirt;sweatshirt;half_zip;pullover;hoodie;embroidered;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;three_quarter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYHA00286;clothing;sweatshirt;sweatshirt;half_zip;pullover;graphic;active_sweatshirt;;roxy;women;adult;cotton;terry_fleece;;;organic;;;not_found;;not_found;;;;active;;;;;;;;;;;;;;;;;;;;loose;raglan;;;;;;;;;;;;;;not_found;;;;;mock;side_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYHA00291;clothing;sweatshirt;sweatshirt;pullover;hoodie;embroidered;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYHA00292;clothing;sweatshirt;sweatshirt;pullover;graphic;oversized;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;oversized;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYJK00122;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYNP00137;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYSW00112;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYWS00138;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYWT00144;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYZT00611;clothing;sweatshirt;sweatshirt;pullover;embroidered;;;;roxy;women;adult;stretch_modal_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYZT00612;clothing;sweatshirt;sweatshirt;pullover;embroidered;;;;roxy;women;adult;stretch_modal_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYZT00613;clothing;sweatshirt;sweatshirt;full_zip;hoodie;embroidered;;;roxy;women;adult;stretch_modal_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYZT00615;clothing;sweatshirt;sweatshirt;pullover;graphic;oversized;;;roxy;women;adult;cotton_blend;heather;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;oversized;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UBYZT00641;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;roxy;women;adult;cotton_blend;terry_fleece;;;not_found;;;not_found;;not_found;;;;value_line;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJHA00176;clothing;sweatshirt;sweatshirt;pullover;embroidered;;;;roxy;women;adult;stretch_modal_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJJK00139;clothing;sweatshirt;sweatshirt;pullover;hoodie;;;;roxy;women;adult;cotton_blend;slub;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJKT00211;clothing;sweatshirt;sweatshirt;active_sweatshirt;pullover;hoodie;quarter_zip;;roxy;women;adult;stretch_polyester;sweatshirt_fleece;;;recycled;;;not_found;;dryflight;;;;active;;;;;;;;;;;;;;;;;;;;regular;raglan;;;;;;;;;;;;;;not_found;;;;;hood;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJNP00148;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;roxy;women;adult;cotton_blend;waffle;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;boxy;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJWK00139;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;oversized;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;oversized;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJZT00216;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;recycled;organic;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;slouch;drop_shoulder;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJZT00250;clothing;sweatshirt;sweatshirt;hoodie;half_zip;pullover;;;roxy;women;adult;cotton;sweatshirt_fleece;;;organic;;;not_found;;not_found;;;;active;;;;;;;;;;;;;;;;;;;;loose;;;;;;;;;;;;;;;not_found;;;;;hood;not_found;;;;;;;;;not_found;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJZT00251;clothing;sweatshirt;sweatshirt;hoodie;;;;;quiksilver;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;cotton;;;;;hood;pouch_pocket;;;;;;;;;not_found;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJZT00256;clothing;sweatshirt;sweatshirt;pullover;hoodie;;;;roxy;women;adult;stretch_viscose_blend;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;loose;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJZT00257;clothing;sweatshirt;sweatshirt;pullover;graphic;hoodie;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJZT00259;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;boys;8-16_years;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVJZT00264;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;boys;8-16_years;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYAA00164;clothing;sweatshirt;sweatshirt;pullover;;;;;billabong;women;adult;stretch_polyester_blend;thermal;;;not_found;;;not_found;;not_found;;;;a_sunset_away;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYFT00287;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;billabong;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;it_was_all_a_dream;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYFT00288;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYFT00299;clothing;sweatshirt;sweatshirt;pullover;;;;;billabong;women;adult;cotton_blend;terry_fleece;;;not_found;;;not_found;;not_found;;;;sol_searcher;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYHA00270;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;men;adult;polyester_blend;french_terry;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYHA00273;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;men;adult;polyester_blend;french_terry;;;recycled;;;not_found;;not_found;;;;adventure_division;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYHA00277;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;men;adult;polyester_blend;french_terry;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYHA00279;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;men;adult;polyester_blend;french_terry;;;recycled;;;not_found;;not_found;;;;adventure_division;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00739;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00740;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;billabong;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00741;clothing;sweatshirt;sweatshirt;pullover;hoodie;;;;element;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;mainline;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00743;clothing;sweatshirt;sweatshirt;pullover;embroidered;;;;element;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;mainline;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00748;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;quiksilver;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00750;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;quiksilver;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00760;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;quiksilver;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00762;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;quiksilver;boys;8-16_years;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00764;clothing;sweatshirt;sweatshirt;pullover;;;;;quiksilver;boys;8-16_years;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00794;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;quiksilver;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UVYZT00797;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;quiksilver;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24BN019;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;quiksilver;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBBS00214;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;quiksilver;men;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBHA00150;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBHA00151;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBHA00153;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;roxy;girls;2-16_years;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBJV00110;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;roxy;girls;2-16_years;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBJV00111;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;roxy;girls;2-16_years;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBL100004;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;roxy;girls;2-16_years;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBW100148;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;roxy;girls;2-16_years;cotton_blend;sweatshirt_fleece;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBW100150;clothing;sweatshirt;sweatshirt;pullover;graphic;;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBW300102;clothing;sweatshirt;sweatshirt;pullover;embroidered;;;;rvca;women;adult;cotton_blend;sweatshirt_fleece;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBW400104;clothing;sweatshirt;sweatshirt;pullover;embroidered;;;;rvca;women;adult;cotton_blend;sweatshirt_fleece;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBW500115;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;rvca;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBW800112;clothing;sweatshirt;sweatshirt;pullover;hoodie;graphic;;;rvca;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ABBW800113;clothing;sweatshirt;sweatshirt;full_zip;hoodie;graphic;;;rvca;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;not_found;;;;;hood;pouch_pocket;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
