pattern;color;brand;image_1;image_2;image_3;image_4;image_5;image_6;image_7;image_8;image_9;image_10;image_11;image_12;image_13;image_14;image_15;image_16;image_17;image_18;image_19;image_20
adbs300376;bwp;dcshoes;adbs300376_dcshoes,p_bwp_frt2.jpg;adbs300376_dcshoes,p_bwp_frt1.jpg;adbs300376_dcshoes,p_bwp_frt3.jpg;adbs300376_dcshoes,p_bwp_frt4.jpg;adbs300376_dcshoes,p_bwp_bck1.jpg;adbs300376_dcshoes,p_bwp_bck2.jpg;;;;;;;;;;;;;;
adbs300376;ca2;dcshoes;adbs300376_dcshoes,p_ca2_frt2.jpg;adbs300376_dcshoes,p_ca2_frt1.jpg;adbs300376_dcshoes,p_ca2_frt3.jpg;adbs300376_dcshoes,p_ca2_frt4.jpg;adbs300376_dcshoes,p_ca2_bck1.jpg;;;;;;;;;;;;;;;
adbs300376;go6;dcshoes;adbs300376_dcshoes,p_go6_frt2.jpg;adbs300376_dcshoes,p_go6_frt1.jpg;adbs300376_dcshoes,p_go6_frt3.jpg;adbs300376_dcshoes,p_go6_frt4.jpg;adbs300376_dcshoes,p_go6_bck1.jpg;adbs300376_dcshoes,p_go6_bck2.jpg;adbs300376_dcshoes,p_go6_dtl1.jpg;adbs300376_dcshoes,p_go6_dtl2.jpg;;;;;;;;;;;;
adbs300376;xkbg;dcshoes;adbs300376_dcshoes,p_xkbg_frt2.jpg;adbs300376_dcshoes,p_xkbg_frt1.jpg;adbs300376_dcshoes,p_xkbg_frt3.jpg;adbs300376_dcshoes,p_xkbg_frt4.jpg;adbs300376_dcshoes,p_xkbg_bck1.jpg;adbs300376_dcshoes,p_xkbg_bck2.jpg;adbs300376_dcshoes,p_xkbg_dtl1.jpg;adbs300376_dcshoes,p_xkbg_dtl2.jpg;;;;;;;;;;;;
adbs300376;xkkr;dcshoes;adbs300376_dcshoes,p_xkkr_frt2.jpg;adbs300376_dcshoes,p_xkkr_frt1.jpg;adbs300376_dcshoes,p_xkkr_frt3.jpg;adbs300376_dcshoes,p_xkkr_frt4.jpg;adbs300376_dcshoes,p_xkkr_bck1.jpg;adbs300376_dcshoes,p_xkkr_bck2.jpg;adbs300376_dcshoes,p_xkkr_dtl1.jpg;adbs300376_dcshoes,p_xkkr_dtl2.jpg;;;;;;;;;;;;
adbs300376;xskg;dcshoes;adbs300376_dcshoes,p_xskg_frt2.jpg;adbs300376_dcshoes,p_xskg_frt1.jpg;adbs300376_dcshoes,p_xskg_frt3.jpg;adbs300376_dcshoes,p_xskg_frt4.jpg;adbs300376_dcshoes,p_xskg_bck1.jpg;adbs300376_dcshoes,p_xskg_bck2.jpg;;;;;;;;;;;;;;
adbs300377;bkw;dcshoes;adbs300377_dcshoes,p_bkw_frt2.jpg;adbs300377_dcshoes,p_bkw_frt1.jpg;adbs300377_dcshoes,p_bkw_frt3.jpg;adbs300377_dcshoes,p_bkw_frt4.jpg;adbs300377_dcshoes,p_bkw_bck1.jpg;adbs300377_dcshoes,p_bkw_bck2.jpg;;;;;;;;;;;;;;
adbs300377;bs5;dcshoes;adbs300377_dcshoes,p_bs5_frt2.jpg;adbs300377_dcshoes,p_bs5_frt1.jpg;adbs300377_dcshoes,p_bs5_frt3.jpg;adbs300377_dcshoes,p_bs5_frt4.jpg;adbs300377_dcshoes,p_bs5_bck1.jpg;adbs300377_dcshoes,p_bs5_bck2.jpg;;;;;;;;;;;;;;
adbs300377;wbk;dcshoes;adbs300377_dcshoes,p_wbk_frt2.jpg;adbs300377_dcshoes,p_wbk_frt1.jpg;adbs300377_dcshoes,p_wbk_frt3.jpg;adbs300377_dcshoes,p_wbk_frt4.jpg;adbs300377_dcshoes,p_wbk_bck1.jpg;adbs300377_dcshoes,p_wbk_bck2.jpg;;;;;;;;;;;;;;
adbs300377;xkbg;dcshoes;adbs300377_dcshoes,p_xkbg_frt2.jpg;adbs300377_dcshoes,p_xkbg_frt1.jpg;adbs300377_dcshoes,p_xkbg_frt3.jpg;adbs300377_dcshoes,p_xkbg_frt4.jpg;adbs300377_dcshoes,p_xkbg_bck1.jpg;adbs300377_dcshoes,p_xkbg_bck2.jpg;adbs300377_dcshoes,p_xkbg_dtl1.jpg;adbs300377_dcshoes,p_xkbg_dtl2.jpg;;;;;;;;;;;;
adbs300377;xkbs;dcshoes;adbs300377_dcshoes,p_xkbs_frt2.jpg;adbs300377_dcshoes,p_xkbs_frt1.jpg;adbs300377_dcshoes,p_xkbs_frt3.jpg;adbs300377_dcshoes,p_xkbs_frt4.jpg;adbs300377_dcshoes,p_xkbs_bck1.jpg;adbs300377_dcshoes,p_xkbs_bck2.jpg;adbs300377_dcshoes,p_xkbs_dtl1.jpg;adbs300377_dcshoes,p_xkbs_dtl2.jpg;;;;;;;;;;;;
adbs300377;xksw;dcshoes;adbs300377_dcshoes,p_xksw_frt2.jpg;adbs300377_dcshoes,p_xksw_frt1.jpg;adbs300377_dcshoes,p_xksw_frt3.jpg;adbs300377_dcshoes,p_xksw_frt4.jpg;adbs300377_dcshoes,p_xksw_bck1.jpg;adbs300377_dcshoes,p_xksw_bck2.jpg;;;;;;;;;;;;;;
adbs300377;xkwb;dcshoes;adbs300377_dcshoes,p_xkwb_frt2.jpg;adbs300377_dcshoes,p_xkwb_frt1.jpg;adbs300377_dcshoes,p_xkwb_frt3.jpg;adbs300377_dcshoes,p_xkwb_frt4.jpg;adbs300377_dcshoes,p_xkwb_bck1.jpg;adbs300377_dcshoes,p_xkwb_bck2.jpg;;;;;;;;;;;;;;
adbs300377;xssb;dcshoes;adbs300377_dcshoes,p_xssb_frt2.jpg;adbs300377_dcshoes,p_xssb_frt1.jpg;adbs300377_dcshoes,p_xssb_frt3.jpg;adbs300377_dcshoes,p_xssb_frt4.jpg;adbs300377_dcshoes,p_xssb_bck1.jpg;adbs300377_dcshoes,p_xssb_bck2.jpg;;;;;;;;;;;;;;
adbs300378;005;dcshoes;adbs300378_dcshoes,p_005_frt2.jpg;adbs300378_dcshoes,p_005_frt1.jpg;adbs300378_dcshoes,p_005_frt3.jpg;adbs300378_dcshoes,p_005_frt4.jpg;adbs300378_dcshoes,p_005_frt5.jpg;adbs300378_dcshoes,p_005_bck1.jpg;adbs300378_dcshoes,p_005_bck2.jpg;;;;;;;;;;;;;
adbs300378;025;dcshoes;adbs300378_dcshoes,p_025_frt2.jpg;adbs300378_dcshoes,p_025_frt1.jpg;adbs300378_dcshoes,p_025_frt3.jpg;adbs300378_dcshoes,p_025_frt4.jpg;adbs300378_dcshoes,p_025_frt5.jpg;adbs300378_dcshoes,p_025_bck1.jpg;adbs300378_dcshoes,p_025_bck2.jpg;;;;;;;;;;;;;
adbs300378;3bk;dcshoes;adbs300378_dcshoes,p_3bk_frt2.jpg;adbs300378_dcshoes,p_3bk_frt1.jpg;adbs300378_dcshoes,p_3bk_frt3.jpg;adbs300378_dcshoes,p_3bk_frt4.jpg;adbs300378_dcshoes,p_3bk_bck1.jpg;adbs300378_dcshoes,p_3bk_bck2.jpg;adbs300378_dcshoes,p_3bk_dtl1.jpg;adbs300378_dcshoes,p_3bk_dtl2.jpg;;;;;;;;;;;;
adbs300378;411;dcshoes;adbs300378_dcshoes,p_411_frt2.jpg;adbs300378_dcshoes,p_411_frt1.jpg;adbs300378_dcshoes,p_411_frt3.jpg;adbs300378_dcshoes,p_411_frt4.jpg;adbs300378_dcshoes,p_411_frt5.jpg;adbs300378_dcshoes,p_411_bck1.jpg;adbs300378_dcshoes,p_411_bck2.jpg;;;;;;;;;;;;;
adbs300378;412;dcshoes;adbs300378_dcshoes,p_412_frt2.jpg;adbs300378_dcshoes,p_412_frt1.jpg;adbs300378_dcshoes,p_412_frt3.jpg;adbs300378_dcshoes,p_412_frt4.jpg;adbs300378_dcshoes,p_412_frt5.jpg;adbs300378_dcshoes,p_412_bck1.jpg;adbs300378_dcshoes,p_412_bck2.jpg;;;;;;;;;;;;;
adbs300378;ba2;dcshoes;adbs300378_dcshoes,p_ba2_frt2.jpg;adbs300378_dcshoes,p_ba2_frt1.jpg;adbs300378_dcshoes,p_ba2_frt3.jpg;adbs300378_dcshoes,p_ba2_frt4.jpg;adbs300378_dcshoes,p_ba2_bck1.jpg;adbs300378_dcshoes,p_ba2_bck2.jpg;adbs300378_dcshoes,p_ba2_dtl1.jpg;adbs300378_dcshoes,p_ba2_dtl2.jpg;;;;;;;;;;;;
adbs300378;bkg;dcshoes;adbs300378_dcshoes,p_bkg_frt2.jpg;adbs300378_dcshoes,p_bkg_frt1.jpg;adbs300378_dcshoes,p_bkg_frt3.jpg;adbs300378_dcshoes,p_bkg_frt4.jpg;adbs300378_dcshoes,p_bkg_bck1.jpg;adbs300378_dcshoes,p_bkg_bck2.jpg;adbs300378_dcshoes,p_bkg_dtl1.jpg;adbs300378_dcshoes,p_bkg_dtl2.jpg;;;;;;;;;;;;
adbs300378;bkw;dcshoes;adbs300378_dcshoes,p_bkw_frt2.jpg;adbs300378_dcshoes,p_bkw_frt1.jpg;adbs300378_dcshoes,p_bkw_frt3.jpg;adbs300378_dcshoes,p_bkw_frt4.jpg;adbs300378_dcshoes,p_bkw_bck1.jpg;;;;;;;;;;;;;;;
adbs300378;blw;dcshoes;adbs300378_dcshoes,p_blw_frt2.jpg;adbs300378_dcshoes,p_blw_frt1.jpg;adbs300378_dcshoes,p_blw_frt3.jpg;adbs300378_dcshoes,p_blw_frt4.jpg;adbs300378_dcshoes,p_blw_bck1.jpg;adbs300378_dcshoes,p_blw_bck2.jpg;;;;;;;;;;;;;;
adbs300378;bs5;dcshoes;adbs300378_dcshoes,p_bs5_frt2.jpg;adbs300378_dcshoes,p_bs5_frt1.jpg;adbs300378_dcshoes,p_bs5_frt3.jpg;adbs300378_dcshoes,p_bs5_frt4.jpg;adbs300378_dcshoes,p_bs5_bck1.jpg;;;;;;;;;;;;;;;
adbs300378;bw5;dcshoes;adbs300378_dcshoes,p_bw5_frt2.jpg;adbs300378_dcshoes,p_bw5_frt1.jpg;adbs300378_dcshoes,p_bw5_frt3.jpg;adbs300378_dcshoes,p_bw5_frt4.jpg;adbs300378_dcshoes,p_bw5_bck1.jpg;adbs300378_dcshoes,p_bw5_bck2.jpg;;;;;;;;;;;;;;
adbs300378;caa;dcshoes;adbs300378_dcshoes,p_caa_frt2.jpg;adbs300378_dcshoes,p_caa_frt1.jpg;adbs300378_dcshoes,p_caa_frt3.jpg;adbs300378_dcshoes,p_caa_frt4.jpg;adbs300378_dcshoes,p_caa_bck1.jpg;adbs300378_dcshoes,p_caa_bck2.jpg;adbs300378_dcshoes,p_caa_dtl1.jpg;adbs300378_dcshoes,p_caa_dtl2.jpg;;;;;;;;;;;;
adbs300378;kgo;dcshoes;adbs300378_dcshoes,p_kgo_frt2.jpg;adbs300378_dcshoes,p_kgo_frt1.jpg;adbs300378_dcshoes,p_kgo_frt3.jpg;adbs300378_dcshoes,p_kgo_frt4.jpg;adbs300378_dcshoes,p_kgo_bck1.jpg;adbs300378_dcshoes,p_kgo_bck2.jpg;adbs300378_dcshoes,p_kgo_dtl1.jpg;adbs300378_dcshoes,p_kgo_dtl2.jpg;;;;;;;;;;;;
adbs300378;ngy;dcshoes;adbs300378_dcshoes,p_ngy_frt2.jpg;adbs300378_dcshoes,p_ngy_frt1.jpg;adbs300378_dcshoes,p_ngy_frt3.jpg;adbs300378_dcshoes,p_ngy_frt4.jpg;adbs300378_dcshoes,p_ngy_bck1.jpg;adbs300378_dcshoes,p_ngy_bck2.jpg;;;;;;;;;;;;;;
adbs300378;sbo;dcshoes;adbs300378_dcshoes,p_sbo_frt2.jpg;adbs300378_dcshoes,p_sbo_frt1.jpg;adbs300378_dcshoes,p_sbo_frt3.jpg;adbs300378_dcshoes,p_sbo_frt4.jpg;adbs300378_dcshoes,p_sbo_bck1.jpg;adbs300378_dcshoes,p_sbo_bck2.jpg;adbs300378_dcshoes,p_sbo_dtl1.jpg;adbs300378_dcshoes,p_sbo_dtl2.jpg;;;;;;;;;;;;
adbs300378;wbd;dcshoes;adbs300378_dcshoes,p_wbd_frt2.jpg;adbs300378_dcshoes,p_wbd_frt1.jpg;adbs300378_dcshoes,p_wbd_frt3.jpg;adbs300378_dcshoes,p_wbd_frt4.jpg;adbs300378_dcshoes,p_wbd_bck1.jpg;adbs300378_dcshoes,p_wbd_bck2.jpg;adbs300378_dcshoes,p_wbd_dtl1.jpg;adbs300378_dcshoes,p_wbd_dtl2.jpg;;;;;;;;;;;;
adbs300378;wbl;dcshoes;adbs300378_dcshoes,p_wbl_frt2.jpg;adbs300378_dcshoes,p_wbl_frt1.jpg;adbs300378_dcshoes,p_wbl_frt3.jpg;adbs300378_dcshoes,p_wbl_frt4.jpg;adbs300378_dcshoes,p_wbl_frt5.jpg;adbs300378_dcshoes,p_wbl_bck1.jpg;adbs300378_dcshoes,p_wbl_bck2.jpg;;;;;;;;;;;;;
adbs300378;wea;dcshoes;adbs300378_dcshoes,p_wea_frt2.jpg;adbs300378_dcshoes,p_wea_frt1.jpg;adbs300378_dcshoes,p_wea_frt3.jpg;adbs300378_dcshoes,p_wea_frt4.jpg;adbs300378_dcshoes,p_wea_bck1.jpg;adbs300378_dcshoes,p_wea_bck2.jpg;adbs300378_dcshoes,p_wea_dtl1.jpg;adbs300378_dcshoes,p_wea_dtl2.jpg;;;;;;;;;;;;
adbs300378;xkbs;dcshoes;adbs300378_dcshoes,p_xkbs_frt2.jpg;adbs300378_dcshoes,p_xkbs_frt1.jpg;adbs300378_dcshoes,p_xkbs_frt3.jpg;adbs300378_dcshoes,p_xkbs_frt4.jpg;adbs300378_dcshoes,p_xkbs_bck1.jpg;adbs300378_dcshoes,p_xkbs_bck2.jpg;adbs300378_dcshoes,p_xkbs_dtl1.jpg;adbs300378_dcshoes,p_xkbs_dtl2.jpg;;;;;;;;;;;;
adbs300378;xkng;dcshoes;adbs300378_dcshoes,p_xkng_frt2.jpg;adbs300378_dcshoes,p_xkng_frt1.jpg;adbs300378_dcshoes,p_xkng_frt3.jpg;adbs300378_dcshoes,p_xkng_frt4.jpg;adbs300378_dcshoes,p_xkng_bck1.jpg;adbs300378_dcshoes,p_xkng_bck2.jpg;;;;;;;;;;;;;;
adbs300378;xsky;dcshoes;adbs300378_dcshoes,p_xsky_frt2.jpg;adbs300378_dcshoes,p_xsky_frt1.jpg;adbs300378_dcshoes,p_xsky_frt3.jpg;adbs300378_dcshoes,p_xsky_frt4.jpg;adbs300378_dcshoes,p_xsky_bck1.jpg;adbs300378_dcshoes,p_xsky_bck2.jpg;;;;;;;;;;;;;;
adbs300378;xssb;dcshoes;adbs300378_dcshoes,p_xssb_frt2.jpg;adbs300378_dcshoes,p_xssb_frt1.jpg;adbs300378_dcshoes,p_xssb_frt3.jpg;adbs300378_dcshoes,p_xssb_frt4.jpg;adbs300378_dcshoes,p_xssb_bck1.jpg;;;;;;;;;;;;;;;
adbs300378;xwbg;dcshoes;adbs300378_dcshoes,p_xwbg_frt2.jpg;adbs300378_dcshoes,p_xwbg_frt1.jpg;adbs300378_dcshoes,p_xwbg_frt3.jpg;adbs300378_dcshoes,p_xwbg_frt4.jpg;adbs300378_dcshoes,p_xwbg_bck1.jpg;adbs300378_dcshoes,p_xwbg_bck2.jpg;adbs300378_dcshoes,p_xwbg_dtl1.jpg;adbs300378_dcshoes,p_xwbg_dtl2.jpg;;;;;;;;;;;;
adbs300379;bwp;dcshoes;adbs300379_dcshoes,p_bwp_frt2.jpg;adbs300379_dcshoes,p_bwp_frt1.jpg;adbs300379_dcshoes,p_bwp_frt3.jpg;adbs300379_dcshoes,p_bwp_frt4.jpg;adbs300379_dcshoes,p_bwp_bck1.jpg;adbs300379_dcshoes,p_bwp_bck2.jpg;;;;;;;;;;;;;;
adbs300379;hdd;dcshoes;adbs300379_dcshoes,p_hdd_frt2.jpg;adbs300379_dcshoes,p_hdd_frt1.jpg;adbs300379_dcshoes,p_hdd_frt3.jpg;adbs300379_dcshoes,p_hdd_frt4.jpg;adbs300379_dcshoes,p_hdd_bck1.jpg;adbs300379_dcshoes,p_hdd_bck2.jpg;adbs300379_dcshoes,p_hdd_dtl1.jpg;adbs300379_dcshoes,p_hdd_dtl2.jpg;;;;;;;;;;;;
adbs300379;pxl;dcshoes;adbs300379_dcshoes,p_pxl_frt2.jpg;adbs300379_dcshoes,p_pxl_frt1.jpg;adbs300379_dcshoes,p_pxl_frt3.jpg;adbs300379_dcshoes,p_pxl_frt4.jpg;adbs300379_dcshoes,p_pxl_bck1.jpg;adbs300379_dcshoes,p_pxl_bck2.jpg;adbs300379_dcshoes,p_pxl_dtl1.jpg;adbs300379_dcshoes,p_pxl_dtl2.jpg;;;;;;;;;;;;
adbs300380;xkrk;dcshoes;adbs300380_dcshoes,p_xkrk_frt2.jpg;adbs300380_dcshoes,p_xkrk_frt1.jpg;adbs300380_dcshoes,p_xkrk_frt3.jpg;adbs300380_dcshoes,p_xkrk_frt4.jpg;adbs300380_dcshoes,p_xkrk_frt5.jpg;adbs300380_dcshoes,p_xkrk_frt6.jpg;adbs300380_dcshoes,p_xkrk_frt7.jpg;adbs300380_dcshoes,p_xkrk_frt8.jpg;adbs300380_dcshoes,p_xkrk_bck1.jpg;adbs300380_dcshoes,p_xkrk_bck2.jpg;adbs300380_dcshoes,p_xkrk_dtl1.jpg;adbs300380_dcshoes,p_xkrk_dtl2.jpg;adbs300380_dcshoes,p_xkrk_dtl3.jpg;adbs300380_dcshoes,p_xkrk_dtl4.jpg;adbs300380_dcshoes,l_xkrk_frt1.jpg;;;;;
adbs300384;bwt;dcshoes;adbs300384_dcshoes,p_bwt_frt2.jpg;adbs300384_dcshoes,p_bwt_frt1.jpg;adbs300384_dcshoes,p_bwt_frt3.jpg;adbs300384_dcshoes,p_bwt_frt4.jpg;adbs300384_dcshoes,p_bwt_bck1.jpg;adbs300384_dcshoes,p_bwt_bck2.jpg;adbs300384_dcshoes,p_bwt_dtl1.jpg;adbs300384_dcshoes,p_bwt_dtl2.jpg;;;;;;;;;;;;
adbs300385;112;dcshoes;adbs300385_dcshoes,p_112_frt2.jpg;adbs300385_dcshoes,p_112_frt1.jpg;adbs300385_dcshoes,p_112_frt3.jpg;adbs300385_dcshoes,p_112_frt4.jpg;adbs300385_dcshoes,p_112_frt5.jpg;adbs300385_dcshoes,p_112_bck1.jpg;adbs300385_dcshoes,p_112_bck2.jpg;;;;;;;;;;;;;
adbs300385;113;dcshoes;adbs300385_dcshoes,p_113_frt2.jpg;adbs300385_dcshoes,p_113_frt1.jpg;adbs300385_dcshoes,p_113_frt3.jpg;adbs300385_dcshoes,p_113_frt4.jpg;adbs300385_dcshoes,p_113_frt5.jpg;adbs300385_dcshoes,p_113_bck1.jpg;adbs300385_dcshoes,p_113_bck2.jpg;;;;;;;;;;;;;
adbs300385;bkw;dcshoes;adbs300385_dcshoes,p_bkw_frt2.jpg;adbs300385_dcshoes,p_bkw_frt1.jpg;adbs300385_dcshoes,p_bkw_frt3.jpg;adbs300385_dcshoes,p_bkw_frt4.jpg;adbs300385_dcshoes,p_bkw_bck1.jpg;adbs300385_dcshoes,p_bkw_bck2.jpg;;;;;;;;;;;;;;
adbs300385;wbl;dcshoes;adbs300385_dcshoes,p_wbl_frt2.jpg;adbs300385_dcshoes,p_wbl_frt1.jpg;adbs300385_dcshoes,p_wbl_frt3.jpg;adbs300385_dcshoes,p_wbl_frt4.jpg;adbs300385_dcshoes,p_wbl_bck1.jpg;adbs300385_dcshoes,p_wbl_bck2.jpg;adbs300385_dcshoes,p_wbl_dtl1.jpg;adbs300385_dcshoes,p_wbl_dtl2.jpg;;;;;;;;;;;;
adbs300385;wbr;dcshoes;adbs300385_dcshoes,p_wbr_frt2.jpg;adbs300385_dcshoes,p_wbr_frt1.jpg;adbs300385_dcshoes,p_wbr_frt3.jpg;adbs300385_dcshoes,p_wbr_frt4.jpg;adbs300385_dcshoes,p_wbr_bck1.jpg;adbs300385_dcshoes,p_wbr_bck2.jpg;adbs300385_dcshoes,p_wbr_dtl1.jpg;adbs300385_dcshoes,p_wbr_dtl2.jpg;;;;;;;;;;;;
adbs300385;wgn;dcshoes;adbs300385_dcshoes,p_wgn_frt2.jpg;adbs300385_dcshoes,p_wgn_frt1.jpg;adbs300385_dcshoes,p_wgn_frt3.jpg;adbs300385_dcshoes,p_wgn_frt4.jpg;adbs300385_dcshoes,p_wgn_bck1.jpg;adbs300385_dcshoes,p_wgn_bck2.jpg;;;;;;;;;;;;;;
adbs300385;wgy;dcshoes;adbs300385_dcshoes,p_wgy_frt2.jpg;adbs300385_dcshoes,p_wgy_frt1.jpg;adbs300385_dcshoes,p_wgy_frt3.jpg;adbs300385_dcshoes,p_wgy_frt4.jpg;adbs300385_dcshoes,p_wgy_bck1.jpg;adbs300385_dcshoes,p_wgy_bck2.jpg;;;;;;;;;;;;;;
adbs300385;wnr;dcshoes;adbs300385_dcshoes,p_wnr_frt2.jpg;adbs300385_dcshoes,p_wnr_frt1.jpg;adbs300385_dcshoes,p_wnr_frt3.jpg;adbs300385_dcshoes,p_wnr_frt4.jpg;adbs300385_dcshoes,p_wnr_bck1.jpg;adbs300385_dcshoes,p_wnr_bck2.jpg;;;;;;;;;;;;;;
adbs300385;wny;dcshoes;adbs300385_dcshoes,p_wny_frt2.jpg;adbs300385_dcshoes,p_wny_frt1.jpg;adbs300385_dcshoes,p_wny_frt3.jpg;adbs300385_dcshoes,p_wny_frt4.jpg;adbs300385_dcshoes,p_wny_bck1.jpg;adbs300385_dcshoes,p_wny_bck2.jpg;;;;;;;;;;;;;;
adbs300385;wrd;dcshoes;adbs300385_dcshoes,p_wrd_frt2.jpg;adbs300385_dcshoes,p_wrd_frt1.jpg;adbs300385_dcshoes,p_wrd_frt3.jpg;adbs300385_dcshoes,p_wrd_frt4.jpg;adbs300385_dcshoes,p_wrd_bck1.jpg;adbs300385_dcshoes,p_wrd_bck2.jpg;adbs300385_dcshoes,p_wrd_dtl1.jpg;adbs300385_dcshoes,p_wrd_dtl2.jpg;;;;;;;;;;;;
adbs300386;bgm;dcshoes;adbs300386_dcshoes,p_bgm_frt2.jpg;adbs300386_dcshoes,p_bgm_frt1.jpg;adbs300386_dcshoes,p_bgm_frt3.jpg;adbs300386_dcshoes,p_bgm_frt4.jpg;adbs300386_dcshoes,p_bgm_bck1.jpg;;;;;;;;;;;;;;;
adbs300391;dgt;dcshoes;adbs300391_dcshoes,p_dgt_frt2.jpg;adbs300391_dcshoes,p_dgt_frt1.jpg;adbs300391_dcshoes,p_dgt_frt3.jpg;adbs300391_dcshoes,p_dgt_frt4.jpg;adbs300391_dcshoes,p_dgt_bck1.jpg;adbs300391_dcshoes,p_dgt_bck2.jpg;adbs300391_dcshoes,p_dgt_dtl1.jpg;adbs300391_dcshoes,p_dgt_dtl2.jpg;;;;;;;;;;;;
adbs300391;kwl;dcshoes;adbs300391_dcshoes,p_kwl_frt2.jpg;adbs300391_dcshoes,p_kwl_frt1.jpg;adbs300391_dcshoes,p_kwl_frt3.jpg;adbs300391_dcshoes,p_kwl_frt4.jpg;adbs300391_dcshoes,p_kwl_bck1.jpg;adbs300391_dcshoes,p_kwl_bck2.jpg;;;;;;;;;;;;;;
adbs300394;bst;dcshoes;adbs300394_dcshoes,p_bst_frt2.jpg;adbs300394_dcshoes,p_bst_frt1.jpg;adbs300394_dcshoes,p_bst_frt3.jpg;adbs300394_dcshoes,p_bst_frt4.jpg;adbs300394_dcshoes,p_bst_bck1.jpg;adbs300394_dcshoes,p_bst_bck2.jpg;adbs300394_dcshoes,p_bst_dtl1.jpg;adbs300394_dcshoes,p_bst_dtl2.jpg;;;;;;;;;;;;
adbs300395;004;dcshoes;adbs300395_dcshoes,p_004_frt1.jpg;adbs300395_dcshoes,p_004_frt4.jpg;adbs300395_dcshoes,p_004_bck1.jpg;adbs300395_dcshoes,p_004_bck2.jpg;adbs300395_dcshoes,p_004_dtl1.jpg;adbs300395_dcshoes,p_004_dtl2.jpg;;;;;;;;;;;;;;
adbs300395;007;dcshoes;adbs300395_dcshoes,p_007_frt2.jpg;adbs300395_dcshoes,p_007_frt3.jpg;adbs300395_dcshoes,p_007_frt4.jpg;adbs300395_dcshoes,p_007_frt5.jpg;adbs300395_dcshoes,p_007_bck1.jpg;adbs300395_dcshoes,p_007_bck2.jpg;adbs300395_dcshoes,p_007_dtl1.jpg;adbs300395_dcshoes,p_007_dtl2.jpg;;;;;;;;;;;;
adbs300395;102;dcshoes;adbs300395_dcshoes,p_102_frt2.jpg;adbs300395_dcshoes,p_102_frt1.jpg;adbs300395_dcshoes,p_102_frt3.jpg;adbs300395_dcshoes,p_102_frt4.jpg;adbs300395_dcshoes,p_102_frt5.jpg;adbs300395_dcshoes,p_102_bck1.jpg;adbs300395_dcshoes,p_102_bck2.jpg;;;;;;;;;;;;;
adbs300395;blr;dcshoes;adbs300395_dcshoes,p_blr_frt2.jpg;adbs300395_dcshoes,p_blr_frt1.jpg;adbs300395_dcshoes,p_blr_frt3.jpg;adbs300395_dcshoes,p_blr_frt4.jpg;adbs300395_dcshoes,p_blr_bck1.jpg;adbs300395_dcshoes,p_blr_bck2.jpg;adbs300395_dcshoes,p_blr_dtl1.jpg;adbs300395_dcshoes,p_blr_dtl2.jpg;;;;;;;;;;;;
adbs300395;blw;dcshoes;adbs300395_dcshoes,p_blw_frt2.jpg;adbs300395_dcshoes,p_blw_frt1.jpg;adbs300395_dcshoes,p_blw_frt3.jpg;adbs300395_dcshoes,p_blw_frt4.jpg;adbs300395_dcshoes,p_blw_bck1.jpg;adbs300395_dcshoes,p_blw_bck2.jpg;adbs300395_dcshoes,p_blw_dtl1.jpg;adbs300395_dcshoes,p_blw_dtl2.jpg;;;;;;;;;;;;
adbs300395;opb;dcshoes;adbs300395_dcshoes,p_opb_frt2.jpg;adbs300395_dcshoes,p_opb_frt1.jpg;adbs300395_dcshoes,p_opb_frt3.jpg;adbs300395_dcshoes,p_opb_frt4.jpg;adbs300395_dcshoes,p_opb_bck1.jpg;adbs300395_dcshoes,p_opb_bck2.jpg;;;;;;;;;;;;;;
adbs300395;whn;dcshoes;adbs300395_dcshoes,p_whn_frt2.jpg;adbs300395_dcshoes,p_whn_frt1.jpg;adbs300395_dcshoes,p_whn_frt3.jpg;adbs300395_dcshoes,p_whn_frt4.jpg;adbs300395_dcshoes,p_whn_bck1.jpg;adbs300395_dcshoes,p_whn_bck2.jpg;adbs300395_dcshoes,p_whn_dtl1.jpg;adbs300395_dcshoes,p_whn_dtl2.jpg;;;;;;;;;;;;
adbs300395;xkbg;dcshoes;adbs300395_dcshoes,p_xkbg_frt2.jpg;adbs300395_dcshoes,p_xkbg_frt1.jpg;adbs300395_dcshoes,p_xkbg_frt3.jpg;adbs300395_dcshoes,p_xkbg_frt4.jpg;adbs300395_dcshoes,p_xkbg_bck1.jpg;adbs300395_dcshoes,p_xkbg_bck2.jpg;adbs300395_dcshoes,p_xkbg_dtl1.jpg;adbs300395_dcshoes,p_xkbg_dtl2.jpg;;;;;;;;;;;;
adbs300395;xkgn;dcshoes;adbs300395_dcshoes,p_xkgn_frt2.jpg;adbs300395_dcshoes,p_xkgn_frt1.jpg;adbs300395_dcshoes,p_xkgn_frt3.jpg;adbs300395_dcshoes,p_xkgn_frt4.jpg;adbs300395_dcshoes,p_xkgn_bck1.jpg;adbs300395_dcshoes,p_xkgn_bck2.jpg;;;;;;;;;;;;;;
